	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
Y_RNA.401:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.024390243902439	1.58333333333333	0.180894308943089
Y_RNA.408:misc_RNA	0	0	0.146341463414634	0.121951219512195	0.024390243902439	0	0.0975609756097561
Y_RNA.553:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.084390243902439	0.0833333333333333	0.280894308943089
Y_RNA.579:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.084390243902439	0.0833333333333333	0.280894308943089
Y_RNA.625:misc_RNA	0	0	0.146341463414634	1.04294184872651	0.584390243902439	0.0833333333333333	0.333525887890458
RNU6-1153P:snRNA	0	0	0.145833333333333	0.0212765957446809	0	0	0.0588235294117647
RPL9P28:processed_pseudogene	0	0	0.145833333333333	0.805555555555556	0	0.0625	0.477443609022556
CTD-3064H18.4:antisense	0	0	0.145454545454545	0.19047619047619	0	0.125	0
GAPDHP21:processed_pseudogene	0	0	0.145454545454545	0.352941176470588	0	0	0
MYL12AP1:processed_pseudogene	0	0	0.143589743589744	0	0.6	0	0
AARSD1:nonsense_mediated_decay	0	0	0.142857142857143	0.181818181818182	0	0	0
AARSD1:protein_coding	0	0	0.142857142857143	0.0909090909090909	0	0	0
AC007528.2:miRNA	0	0	0.142857142857143	0	0	0	0
AC007969.5:processed_pseudogene	0	0	0.142857142857143	0.76984126984127	0.142857142857143	0	0
AC008753.3:processed_pseudogene	0	0	0.142857142857143	2.09090909090909	0.75	1.3	0.375
AC009784.1:miRNA	0	0	0.142857142857143	0	0.333333333333333	0	0
AC010888.1:miRNA	0	0	0.142857142857143	0	0.333333333333333	0	0
AC025750.5:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
AC073127.1:miRNA	0	0	0.142857142857143	0	0	0	0
AC079756.1:miRNA	0	0	0.142857142857143	0	0	0	0
AC093117.1:miRNA	0	0	0.142857142857143	0	0	0	0
ADCY7:nonsense_mediated_decay	0	0	0.142857142857143	0.2	0	0	0
AK2:nonsense_mediated_decay	0	0	0.142857142857143	1.24805194805195	0	0	1.49444444444444
AK2:retained_intron	0	0	0.142857142857143	1.24805194805195	0	0.166666666666667	4.44444444444444
AKAP13:processed_transcript	0	0	0.142857142857143	0.125	0	1.66666666666667	2.33333333333333
AKAP5:protein_coding	0	0	0.142857142857143	0.05	1.77777777777778	0.5	0
AL049539.1:miRNA	0	0	0.142857142857143	0	0	0	0
AL049791.1:miRNA	0	0	0.142857142857143	0	0.333333333333333	0	0
AL356476.1:miRNA	0	0	0.142857142857143	0	0	0	0
AL590684.1:miRNA	0	0	0.142857142857143	0	0	0	0
ANKRD27:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
ANKRD45:protein_coding	0	0	0.142857142857143	0	0	0	0
AP001525.1:miRNA	0	0	0.142857142857143	0	0	0	0
AP003068.18:processed_transcript	0	0	0.142857142857143	2.35	0.428571428571429	0.1	4.97453703703704
AP003068.18:transcribed_processed_pseudogene	0	0	0.142857142857143	1.35	0.428571428571429	0.1	0
APLP1:processed_transcript	0	0	0.142857142857143	0	0	0	1.0952380952381
ARHGAP8:retained_intron	0	0	0.142857142857143	0	0	0.333333333333333	2
ARL13B:processed_transcript	0	0	0.142857142857143	0	0	0.2	0
ARL6:nonsense_mediated_decay	0	0	0.142857142857143	1.5	0	0	2.5
ARL6:processed_transcript	0	0	0.142857142857143	0	0	0	0
ASH2L:nonsense_mediated_decay	0	0	0.142857142857143	1	0	0.333333333333333	0
ASH2L:processed_transcript	0	0	0.142857142857143	0	0	0	0
ASH2L:retained_intron	0	0	0.142857142857143	0	0	0.333333333333333	0.0714285714285714
ATF6B:retained_intron	0	0	0.142857142857143	0	0.714285714285714	1.83640552995392	2
ATP12A:protein_coding	0	0	0.142857142857143	0	0	0	0.666666666666667
ATP5A1P2:processed_transcript	0	0	0.142857142857143	0	0	0	0
ATP5A1P2:transcribed_processed_pseudogene	0	0	0.142857142857143	0	0	0	0.125
BBX:processed_transcript	0	0	0.142857142857143	0.2	0	0.952380952380952	0
BCAP29:nonsense_mediated_decay	0	0	0.142857142857143	0.222222222222222	0.769230769230769	0	0
BPTF:processed_transcript	0	0	0.142857142857143	0	0	0	0.222222222222222
BRD9P2:unprocessed_pseudogene	0	0	0.142857142857143	0	0	0	0
BTNL9:nonsense_mediated_decay	0	0	0.142857142857143	0.4	0	0	0
BTNL9:processed_transcript	0	0	0.142857142857143	0.4	0	0	0
C11orf88:protein_coding	0	0	0.142857142857143	0	0	0	0
C9orf142:protein_coding	0	0	0.142857142857143	0.428571428571429	0	0	1.11904761904762
CAP2:nonsense_mediated_decay	0	0	0.142857142857143	1.42857142857143	0	1.07142857142857	0.5
CAPN12:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
CASP4:processed_transcript	0	0	0.142857142857143	0	0	0	0
CCDC9:processed_transcript	0	0	0.142857142857143	2	0	1	0
CCZ1B:nonsense_mediated_decay	0	0	0.142857142857143	0	0.416666666666667	0	0.777777777777778
CD24P4:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
CDC42SE1:retained_intron	0	0	0.142857142857143	0	0.333333333333333	1.75	6.89285714285714
CHMP1A:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0.2	0.111111111111111
CHMP1A:processed_transcript	0	0	0.142857142857143	0	0	0.2	0.111111111111111
CHPT1:processed_transcript	0	0	0.142857142857143	1	0	0	0
CLTCL1:nonsense_mediated_decay	0	0	0.142857142857143	0	1.75	0	1.3
CNOT6L:retained_intron	0	0	0.142857142857143	0.166666666666667	0	0	1.14285714285714
CSNK2A1:retained_intron	0	0	0.142857142857143	0	0.5	0	0.4
CSTF1:processed_transcript	0	0	0.142857142857143	2.5	3.5	1.5	0
CTBP1:nonsense_mediated_decay	0	0	0.142857142857143	0.5	0	0	1.85714285714286
CTC-340A15.1:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
CTD-2301A4.1:processed_pseudogene	0	0	0.142857142857143	0.181818181818182	0.0714285714285714	0.177631578947368	0
CTD-2410N18.1:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
CTD-3131K8.3:antisense	0	0	0.142857142857143	0	0.285714285714286	0	0
DDTL:protein_coding	0	0	0.142857142857143	9	1	0.285714285714286	0.428571428571429
DEDD:processed_transcript	0	0	0.142857142857143	0	4	0	0
DNPEP:processed_transcript	0	0	0.142857142857143	0	0	0	0
DYRK1B:retained_intron	0	0	0.142857142857143	0	0	0	0
EIF5P1:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
EMB:processed_transcript	0	0	0.142857142857143	0.285714285714286	0	0	0.8
EMB:retained_intron	0	0	0.142857142857143	2.78571428571429	0	0	3.05
EMBP1:transcribed_unprocessed_pseudogene	0	0	0.142857142857143	0.285714285714286	0	0	0
EMP3:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
EMP3:retained_intron	0	0	0.142857142857143	0	0	0	0
FAM126A:retained_intron	0	0	0.142857142857143	0.714285714285714	0.857142857142857	0.571428571428571	2
FANCA:retained_intron	0	0	0.142857142857143	0	0	0	1.6
FKRP:retained_intron	0	0	0.142857142857143	0	0	0	0
GAPVD1:retained_intron	0	0	0.142857142857143	0	0	0	0
GCOM1:nonsense_mediated_decay	0	0	0.142857142857143	2.05494505494505	0.444444444444444	0	1.625
GCOM1:processed_transcript	0	0	0.142857142857143	0.153846153846154	0	0	0
GCOM1:protein_coding	0	0	0.142857142857143	0.89010989010989	0	0	1.625
GMFG:retained_intron	0	0	0.142857142857143	0.4	0	0.285714285714286	0
GOLGA7:retained_intron	0	0	0.142857142857143	0	0	0	0
GPHN:retained_intron	0	0	0.142857142857143	0	0	0	0
GPRASP1:retained_intron	0	0	0.142857142857143	0	0	0	0
HINT2:protein_coding	0	0	0.142857142857143	0	0	0.785714285714286	0
HN1:nonsense_mediated_decay	0	0	0.142857142857143	1.2	0	0.4	2.26590909090909
HSP90AB6P:processed_pseudogene	0	0	0.142857142857143	0.5	0	0	0
IDSP1:unprocessed_pseudogene	0	0	0.142857142857143	0	0	0	0
ITGAV:processed_transcript	0	0	0.142857142857143	0	0	0	0
KANSL3:processed_transcript	0	0	0.142857142857143	0	0	0	0.833333333333333
KANSL3:protein_coding	0	0	0.142857142857143	0	0	0	1.03333333333333
LDHAP3:processed_pseudogene	0	0	0.142857142857143	3.36363636363636	0	0	0.166666666666667
LDHAP4:processed_pseudogene	0	0	0.142857142857143	0.166666666666667	0.235294117647059	0.216666666666667	0.166666666666667
LDHAP7:processed_pseudogene	0	0	0.142857142857143	0.166666666666667	0	0.0833333333333333	0
LGALS3BP:retained_intron	0	0	0.142857142857143	0.428571428571429	0.272727272727273	0.642857142857143	1.52380952380952
LINC00671:lincRNA	0	0	0.142857142857143	3	0	0	0
MAEA:processed_transcript	0	0	0.142857142857143	0.285714285714286	0.0909090909090909	0.714285714285714	1.70238095238095
MARCH2:retained_intron	0	0	0.142857142857143	0.285714285714286	0	0	0
ME3:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
ME3:retained_intron	0	0	0.142857142857143	0	0	0	0
Metazoa_SRP.227:misc_RNA	0	0	0.142857142857143	0	0.285714285714286	0	0
Metazoa_SRP.259:misc_RNA	0	0	0.142857142857143	0	0.714285714285714	0.238095238095238	0
MIA-RAB4B:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0.342857142857143	1.34285714285714
MIA:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	1.14285714285714
MLXIPL:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
MLXIPL:retained_intron	0	0	0.142857142857143	0	0	0	0
MYO18A:processed_transcript	0	0	0.142857142857143	3.625	1.09090909090909	1.47142857142857	0.267857142857143
MYO9A:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
NICN1:processed_transcript	0	0	0.142857142857143	0.166666666666667	0	0	0
NUCB2:processed_transcript	0	0	0.142857142857143	0.0810810810810811	0.384615384615385	0	4.45454545454545
OCIAD2:retained_intron	0	0	0.142857142857143	0	0	0	1
OSBPL2:processed_transcript	0	0	0.142857142857143	1	0	0	0
PARK2:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
PDE1C:processed_transcript	0	0	0.142857142857143	0	0	0	0
PDE1C:retained_intron	0	0	0.142857142857143	0	0.333333333333333	0	0
PEX16:retained_intron	0	0	0.142857142857143	0	0	0	0
PGAM1P10:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
PGAM1P2:processed_pseudogene	0	0	0.142857142857143	1.1	0	0.1	0
PGAM1P4:processed_pseudogene	0	0	0.142857142857143	0.25	0	0	0
PGAM1P5:processed_transcript	0	0	0.142857142857143	0	0	0.6	0.75
PGAM1P5:transcribed_processed_pseudogene	0	0	0.142857142857143	0	0	0	0
PGAM1P8:processed_pseudogene	0	0	0.142857142857143	1.35	0.428571428571429	0.1	0
PGAM1P9:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
PGM5P4-AS1:lincRNA	0	0	0.142857142857143	0	0	0	1
PHLPP1:processed_transcript	0	0	0.142857142857143	0.5	0	2	0
PICK1:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0.181818181818182
PICK1:processed_transcript	0	0	0.142857142857143	0.1	0	0	0.0909090909090909
PLAT:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0.5
POLR2C:nonsense_mediated_decay	0	0	0.142857142857143	0	0.111111111111111	0.324675324675325	0.571428571428571
POLR2C:processed_transcript	0	0	0.142857142857143	0	0	0.142857142857143	0.571428571428571
POLR2C:protein_coding	0	0	0.142857142857143	0	0	0.142857142857143	0.571428571428571
PPP1R7:retained_intron	0	0	0.142857142857143	2.53333333333333	0	0.842857142857143	0.1875
PTGR2:retained_intron	0	0	0.142857142857143	0	0	0	3
RABL2B:retained_intron	0	0	0.142857142857143	0	0	0	0.692307692307692
RAMP2-AS1:lincRNA	0	0	0.142857142857143	0	0	0	4
RARA:processed_transcript	0	0	0.142857142857143	0.761904761904762	0	1.2	0.666666666666667
RBAK-RBAKDN:protein_coding	0	0	0.142857142857143	0	0.0909090909090909	0	2.07692307692308
RN7SKP20:misc_RNA	0	0	0.142857142857143	2.21428571428571	0.285714285714286	0.571428571428571	2.71428571428571
RN7SL306P:misc_RNA	0	0	0.142857142857143	0	0	0	0
RNA5SP198:rRNA	0	0	0.142857142857143	0	0	0	0.307453416149068
RNA5SP225:rRNA	0	0	0.142857142857143	0.125	0	0.125	0.285714285714286
RNA5SP25:rRNA	0	0	0.142857142857143	0	0	1	0.285714285714286
RNA5SP307:rRNA	0	0	0.142857142857143	0	0	0	0.285714285714286
RNA5SP350:rRNA	0	0	0.142857142857143	0	0	0	0.285714285714286
RNA5SP393:rRNA	0	0	0.142857142857143	0	0	0	0.307453416149068
RNA5SP403:rRNA	0	0	0.142857142857143	1.58333333333333	0	0	0.285714285714286
RNF181:retained_intron	0	0	0.142857142857143	1	0	0	1.2
RNPEPL1:processed_transcript	0	0	0.142857142857143	0	0.833333333333333	0	0.1
RNU2-44P:snRNA	0	0	0.142857142857143	0	0	0	1
RP1-281H8.3:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RP11-120B7.1:processed_pseudogene	0	0	0.142857142857143	0.181818181818182	0.0714285714285714	0.254554655870445	0
RP11-163E9.2:processed_transcript	0	0	0.142857142857143	0	0	0	0.266666666666667
RP11-172F10.1:lincRNA	0	0	0.142857142857143	4	0	0	0
RP11-251G23.2:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RP11-252I13.1:processed_pseudogene	0	0	0.142857142857143	0.285714285714286	0	0	0.986111111111111
RP11-264F23.1:processed_pseudogene	0	0	0.142857142857143	0.0555555555555556	0.142857142857143	0	0
RP11-356M20.3:sense_intronic	0	0	0.142857142857143	0	0	0	0
RP11-371E8.4:processed_transcript	0	0	0.142857142857143	0	0	0	0
RP11-371E8.4:protein_coding	0	0	0.142857142857143	0	0	0	0
RP11-429J17.7:lincRNA	0	0	0.142857142857143	0	0	0	0
RP11-435F13.2:processed_pseudogene	0	0	0.142857142857143	0.70995670995671	0.75	1.3	0.375
RP11-436H11.1:processed_pseudogene	0	0	0.142857142857143	0	0	0	0.714285714285714
RP11-459D22.1:processed_pseudogene	0	0	0.142857142857143	0	0	0	2
RP11-510I6.2:processed_pseudogene	0	0	0.142857142857143	0	0.111111111111111	0	0
RP11-513O17.3:lincRNA	0	0	0.142857142857143	0	0	0	0.777777777777778
RP11-521B24.4:TEC	0	0	0.142857142857143	0	0	0	2
RP11-565F19.2:sense_intronic	0	0	0.142857142857143	0.0714285714285714	0	0	0.08
RP11-577G20.2:lincRNA	0	0	0.142857142857143	0	0	0	0
RP11-74E22.8:lincRNA	0	0	0.142857142857143	5	0	1	0
RP11-7F17.1:processed_pseudogene	0	0	0.142857142857143	0.777777777777778	0	0	0
RP11-886H22.1:nonsense_mediated_decay	0	0	0.142857142857143	0.125	0	0	0
RP11-956J14.2:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RP4-612B18.1:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RPL18P13:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RPL36:retained_intron	0	0	0.142857142857143	1.16666666666667	0	1.95238095238095	0.5
RPL7P5:processed_pseudogene	0	0	0.142857142857143	0	0	0	0
RPS15:retained_intron	0	0	0.142857142857143	0.76984126984127	0.142857142857143	0	0.285714285714286
RPS15P5:processed_pseudogene	0	0	0.142857142857143	0.76984126984127	0	0	0
RPS6KA5:processed_transcript	0	0	0.142857142857143	0	0	0	0
RSPH10B:protein_coding	0	0	0.142857142857143	0	0	0	0
RSPH10B2:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
RSRC1:nonsense_mediated_decay	0	0	0.142857142857143	0.525	0	0	0.825174825174825
SCPEP1:protein_coding	0	0	0.142857142857143	6.2	0	1.4	0
SEC14L2:processed_transcript	0	0	0.142857142857143	1.4512987012987	2.14285714285714	0	0.428571428571429
SEC16A:processed_transcript	0	0	0.142857142857143	0.428571428571429	0	0.285714285714286	0
SH3BP1:processed_transcript	0	0	0.142857142857143	0	0	0	0
SH3TC1:processed_transcript	0	0	0.142857142857143	0	0	0	0
SLC10A5:protein_coding	0	0	0.142857142857143	0	0	0	0
SLC44A2:processed_transcript	0	0	0.142857142857143	0.5	0	1	0
SMARCAL1:retained_intron	0	0	0.142857142857143	0	0	0	0
SNORA67.1:snoRNA	0	0	0.142857142857143	0	0	0	0
SPAG9:nonsense_mediated_decay	0	0	0.142857142857143	0.857142857142857	0	0	0
STEAP1:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
STEAP1:protein_coding	0	0	0.142857142857143	0	0	0	0
STEAP1:retained_intron	0	0	0.142857142857143	0	0	0	0
STEAP1B:retained_intron	0	0	0.142857142857143	0	0	0	0
SUN1:processed_transcript	0	0	0.142857142857143	1.71428571428571	0	0	0.428571428571429
TCEANC:nonsense_mediated_decay	0	0	0.142857142857143	0	0.235294117647059	0	0
TIAF1:protein_coding	0	0	0.142857142857143	0	0	0.718571428571429	0.142857142857143
TMEM9B-AS1:antisense	0	0	0.142857142857143	3	0	0	1
TRMT10B:retained_intron	0	0	0.142857142857143	0	0	0	0
TTYH2:processed_transcript	0	0	0.142857142857143	0	0	0	0
UFSP2:processed_transcript	0	0	0.142857142857143	0	0	0	0
UNKL:processed_transcript	0	0	0.142857142857143	0.142857142857143	0	0.75	0.166666666666667
USP10:retained_intron	0	0	0.142857142857143	0.285714285714286	0	0	0.363636363636364
VMP1:nonsense_mediated_decay	0	0	0.142857142857143	0.428571428571429	0	0	0
VPS26A:nonsense_mediated_decay	0	0	0.142857142857143	0.2	0	0.285714285714286	0.833333333333333
ZKSCAN8:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	1.66666666666667
ZNF192P2:unprocessed_pseudogene	0	0	0.142857142857143	0	0	0	0
ZNF598:nonsense_mediated_decay	0	0	0.142857142857143	0.571428571428571	0	0	1.42857142857143
ZNF679:protein_coding	0	0	0.142857142857143	0	0	0	0
ZSCAN25:nonsense_mediated_decay	0	0	0.142857142857143	0	0	0	0
ZSCAN25:processed_transcript	0	0	0.142857142857143	0	0	0	0
UBBP4:processed_transcript	0	0	0.14	1.84444444444444	0.1	0.190909090909091	2.28571428571429
UBBP4:transcribed_unprocessed_pseudogene	0	0	0.14	1.84444444444444	0.1	0.190909090909091	2.28571428571429
CSTF3-AS1:antisense	0	0	0.139423076923077	0.428571428571429	4	0	0
SNHG12:antisense	0	0	0.138888888888889	0	0	0.25	0
CEP135:protein_coding	0	0	0.136363636363636	0	0	0	2
LINC00824:lincRNA	0	0	0.136363636363636	0.111111111111111	0	0	0
LINC01209:lincRNA	0	0	0.136363636363636	0	0	0	0
RGSL1:retained_intron	0	0	0.136363636363636	0	0	0	0
AC005019.2:processed_pseudogene	0	0	0.133333333333333	0.142857142857143	0	0	0
AC015688.3:nonsense_mediated_decay	0	0	0.133333333333333	0	0	0	0.727272727272727
ACOXL:protein_coding	0	0	0.133333333333333	8.42222222222222	9	7	4
ARHGEF38:protein_coding	0	0	0.133333333333333	0	0	0	0
ATF2:retained_intron	0	0	0.133333333333333	0	0	0	0
C8orf59:retained_intron	0	0	0.133333333333333	0.333333333333333	0.5	0.666666666666667	0
CH17-408M7.1:lincRNA	0	0	0.133333333333333	0.375	0	0	0.181818181818182
CNTNAP3B:nonsense_mediated_decay	0	0	0.133333333333333	1.08333333333333	0	0	0
CPSF3L:processed_transcript	0	0	0.133333333333333	0.875776397515528	0	0.0476190476190476	3.2
CTB-33G10.1:processed_pseudogene	0	0	0.133333333333333	0.496969696969697	0	0.0833333333333333	0.404761904761905
CTD-2651B20.2:processed_pseudogene	0	0	0.133333333333333	0	0	0	0
FBXO40:protein_coding	0	0	0.133333333333333	0	0	0	0
FRMD4B:retained_intron	0	0	0.133333333333333	0.5	3	0	0
H3F3AP5:processed_pseudogene	0	0	0.133333333333333	0	0	0	0
HMGN2P13:processed_pseudogene	0	0	0.133333333333333	0.117647058823529	0	0	0
HMGN2P18:processed_pseudogene	0	0	0.133333333333333	0	0	0	0
HMGN2P19:processed_pseudogene	0	0	0.133333333333333	0.117647058823529	0	0	0
HMGN2P3:processed_pseudogene	0	0	0.133333333333333	0.304010695187166	0	0.0909090909090909	0
HMGN2P5:processed_pseudogene	0	0	0.133333333333333	0.304010695187166	0	0.0909090909090909	0
KRT8:retained_intron	0	0	0.133333333333333	0	0	0	0.428571428571429
LGALS9:nonsense_mediated_decay	0	0	0.133333333333333	0.285714285714286	0	1.08571428571429	0
LGALS9B:protein_coding	0	0	0.133333333333333	0	0	0.285714285714286	0
RHD:protein_coding	0	0	0.133333333333333	0	0	0.8	0
RP11-112N23.1:processed_pseudogene	0	0	0.133333333333333	0	0	0	0
RP11-12M9.3:processed_pseudogene	0	0	0.133333333333333	1.41681096681097	0.5	0.416666666666667	0.333333333333333
RP11-244J10.1:processed_pseudogene	0	0	0.133333333333333	0.142857142857143	0	0	0.2
RP11-390F4.3:lincRNA	0	0	0.133333333333333	0	0	0	0
RP11-402J6.3:processed_pseudogene	0	0	0.133333333333333	0.181818181818182	0	0.222222222222222	0.5
RP11-4M23.4:processed_pseudogene	0	0	0.133333333333333	0.181818181818182	0	0	0
RP11-745I13.1:processed_pseudogene	0	0	0.133333333333333	0	0	0	0
RP11-79P5.3:processed_transcript	0	0	0.133333333333333	0.163101604278075	0	0	0.222222222222222
RP11-79P5.3:transcribed_processed_pseudogene	0	0	0.133333333333333	0.163101604278075	0	0	0
SLC25A17:processed_transcript	0	0	0.133333333333333	0	0	0	0
SLC3A2:nonsense_mediated_decay	0	0	0.133333333333333	0	0	0.142857142857143	0
UBE2J2:retained_intron	0	0	0.133333333333333	0	0	0	0
ZNF519:nonsense_mediated_decay	0	0	0.133333333333333	0.8	0	0	0
ZNF519:retained_intron	0	0	0.133333333333333	0	0	0	0
AC015849.19:antisense	0	0	0.130434782608696	0	0	0	0
BLOC1S6:retained_intron	0	0	0.130434782608696	0	0	0	0.25
LILRA2:protein_coding	0	0	0.130434782608696	0.571428571428571	0	0	4.66315789473684
SIRPG-AS1:antisense	0	0	0.130434782608696	0	0	0	0
ZNF415:processed_transcript	0	0	0.130434782608696	2.19318181818182	0.571428571428571	0.214285714285714	0.137931034482759
RP11-109P14.8:processed_pseudogene	0	0	0.128205128205128	0	0	0	0
RP4-803A2.2:unprocessed_pseudogene	0	0	0.128205128205128	0	0	0	0
RNU6-1094P:snRNA	0	0	0.12767094017094	0.0879432624113475	0	0	0.0769230769230769
RNU6-429P:snRNA	0	0	0.12767094017094	0.0879432624113475	0	0	0.0769230769230769
CTC-484M2.1:processed_pseudogene	0	0	0.127619047619048	0.48695652173913	0	0.0714285714285714	0
RP11-253E3.1:processed_pseudogene	0	0	0.127619047619048	0.666666666666667	0	0	0
NUBPL:retained_intron	0	0	0.126696832579186	0	3.33333333333333	2	2.33333333333333
ABAT:retained_intron	0	0	0.125	0.666666666666667	0	0	6
ABHD3:nonsense_mediated_decay	0	0	0.125	1.33333333333333	0	0	0.75
ABHD3:processed_transcript	0	0	0.125	0	0	0	0
AC005513.1:miRNA	0	0	0.125	0	0	0	0
AC006487.1:miRNA	0	0	0.125	0	0	0	0
AC007365.2:miRNA	0	0	0.125	0	0	0	0
AC007389.3:lincRNA	0	0	0.125	0.416666666666667	2	0	1.5
AC019330.2:miRNA	0	0	0.125	0	0	0	0
AC022538.1:miRNA	0	0	0.125	0	0	0	0
AC066692.1:miRNA	0	0	0.125	0.363636363636364	1.66666666666667	0	0
AC067957.1:miRNA	0	0	0.125	0	0	0	0
AC068533.1:miRNA	0	0	0.125	0	0	0	0
AC073215.1:miRNA	0	0	0.125	0	0	0	0
AC078993.1:miRNA	0	0	0.125	0	0	0	0
AC090206.1:miRNA	0	0	0.125	0	0	0	0
AC092905.1:miRNA	0	0	0.125	0	0	0	0
AC103563.5:unprocessed_pseudogene	0	0	0.125	0	0	0	0
ACAA1:processed_transcript	0	0	0.125	0	0	0	0.142857142857143
ACSM2A:retained_intron	0	0	0.125	0	2.72727272727273	0	0
ACTBP9:processed_pseudogene	0	0	0.125	0.557894736842105	0.776785714285714	0.325	0.45
AL050316.1:miRNA	0	0	0.125	0	0	0	0
AL136137.1:miRNA	0	0	0.125	0	0	0	0
AL136303.1:miRNA	0	0	0.125	0	0	0	0
AL354928.1:miRNA	0	0	0.125	0	0	0.666666666666667	0
AL356289.1:protein_coding	0	0	0.125	0	0	0	0
AL591668.1:miRNA	0	0	0.125	0	0	0	0
AL954742.1:miRNA	0	0	0.125	0	0	0	0
